date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
2016-09-18,17.0,15.9,20.9,87.0,1010.4,5.8,32.0,68.0,14.0
2016-09-19,0.0,13.5,24.5,77.0,1008.7,4.9,286.0,59.0,10.0
2016-09-20,8.7,14.6,23.3,81.0,1011.4,6.2,41.0,52.0,11.0
2016-09-21,4.8,15.6,20.0,74.0,1015.2,11.8,48.0,51.0,6.0
2016-09-22,0.0,14.9,21.3,64.0,1020.4,5.7,40.0,44.0,0.0
2016-09-23,0.0,11.5,22.3,72.0,1023.9,4.6,55.0,31.0,4.0
2016-09-24,0.0,12.4,23.3,74.0,1024.9,5.0,45.0,19.0,8.0
2016-09-25,0.0,12.1,23.3,75.0,1020.6,4.4,55.0,6.0,6.0
2016-09-26,0.0,12.5,23.4,76.0,1019.6,4.7,51.0,33.0,9.0
2016-09-27,0.3,11.9,23.2,79.0,1023.1,4.2,65.0,22.0,7.0
2016-09-28,0.0,13.5,23.9,76.0,1028.0,5.1,88.0,32.0,7.0
2016-09-29,0.0,14.0,24.6,75.0,1025.5,5.1,150.0,37.0,4.0
2016-09-30,0.0,12.4,24.3,75.0,1019.6,3.9,177.0,23.0,6.0
2016-10-01,0.0,14.0,23.8,74.0,1015.7,4.6,178.0,79.0,6.0
2016-10-02,6.1,16.2,20.7,89.0,1013.6,5.6,38.0,83.0,16.0
2016-10-03,4.9,14.5,20.6,73.0,1018.6,9.1,62.0,27.0,9.0
2016-10-04,0.0,10.3,22.0,72.0,1020.8,5.5,45.0,33.0,7.0
2016-10-05,3.9,11.0,16.4,77.0,1020.0,10.6,79.0,64.0,7.0
2016-10-06,0.3,8.0,16.9,72.0,1016.4,5.3,349.0,43.0,6.0
2016-10-07,0.0,9.6,18.2,66.0,1014.2,6.8,37.0,56.0,0.0
2016-10-08,3.1,10.8,16.1,79.0,1017.0,10.2,55.0,83.0,5.0
2016-10-09,0.8,11.1,16.6,67.0,1019.4,12.8,38.0,50.0,2.0
2016-10-10,0.2,9.6,15.7,57.0,1018.1,15.4,43.0,47.0,0.0
2016-10-11,0.0,6.1,14.7,68.0,1013.5,8.1,31.0,70.0,0.0
2016-10-12,0.0,4.2,16.9,68.0,1014.0,4.0,184.0,23.0,5.0
2016-10-13,3.5,6.2,15.0,84.0,1017.8,9.3,34.0,98.0,14.0
2016-10-14,20.9,11.2,16.2,88.0,1015.3,16.1,42.0,100.0,16.0
2016-10-15,35.4,13.4,20.5,84.0,1014.2,7.1,353.0,70.0,12.0
2016-10-16,0.0,9.3,20.7,87.0,1021.1,3.8,263.0,36.0,13.0
2016-10-17,0.7,12.2,18.8,88.0,1023.5,3.9,10.0,97.0,13.0
2016-10-18,2.3,12.5,19.2,85.0,1020.5,4.0,10.0,51.0,12.0
2016-10-19,4.7,11.0,17.7,87.0,1017.5,7.4,58.0,89.0,15.0
2016-10-20,14.0,10.3,14.2,85.0,1012.4,13.8,42.0,95.0,15.0
2016-10-21,0.9,6.2,15.5,75.0,1012.7,8.9,37.0,30.0,4.0
2016-10-22,0.0,5.8,15.1,78.0,1015.9,6.9,35.0,33.0,8.0
2016-10-23,0.2,9.7,14.5,77.0,1018.1,9.3,31.0,78.0,0.0
2016-10-24,0.1,12.5,16.9,80.0,1021.9,5.0,24.0,99.0,3.0
2016-10-25,4.0,12.1,17.7,92.0,1022.8,3.1,202.0,100.0,19.0
2016-10-26,0.4,11.3,19.4,85.0,1021.7,7.1,40.0,91.0,11.0
2016-10-27,0.0,12.2,17.7,69.0,1026.9,8.7,62.0,41.0,0.0
